N_unmapped	1072184	1072184	1072184
N_multimapping	2507327	2507327	2507327
N_noFeature	4067282	16354159	16387587
N_ambiguous	920755	142286	133962
ENSMUSG00000102693	0	0	0
ENSMUSG00000064842	0	0	0
ENSMUSG00000051951	1767	900	867
ENSMUSG00000102851	4	1	3
ENSMUSG00000103377	6	4	2
ENSMUSG00000104017	7	4	3
ENSMUSG00000103025	8	3	6
ENSMUSG00000089699	0	0	1
ENSMUSG00000103201	8	4	4
ENSMUSG00000103147	3	1	2
ENSMUSG00000103161	8	3	5
ENSMUSG00000102331	8	6	2
ENSMUSG00000102348	30	18	12
ENSMUSG00000102592	0	0	0
ENSMUSG00000088333	0	0	0
ENSMUSG00000102343	0	0	0
ENSMUSG00000025900	4	1	3
ENSMUSG00000102948	0	0	0
ENSMUSG00000104123	0	0	0
ENSMUSG00000025902	18	9	9
ENSMUSG00000104238	0	0	0
ENSMUSG00000102269	0	0	0
ENSMUSG00000096126	0	0	0
ENSMUSG00000103003	0	0	0
ENSMUSG00000104328	1	0	1
ENSMUSG00000102735	0	0	0
ENSMUSG00000098104	4	0	4
ENSMUSG00000102175	1	0	1
ENSMUSG00000088000	0	0	0
ENSMUSG00000103265	0	0	0
ENSMUSG00000103922	7	3	4
ENSMUSG00000033845	783	371	412
ENSMUSG00000102275	5	1	4
ENSMUSG00000025903	913	440	473
ENSMUSG00000104217	0	0	0
ENSMUSG00000033813	305	137	168
ENSMUSG00000062588	1	0	1
ENSMUSG00000103280	48	24	24
ENSMUSG00000002459	230	125	105
ENSMUSG00000091305	0	0	0
ENSMUSG00000102653	3	1	2
ENSMUSG00000085623	6	3	3
ENSMUSG00000091665	0	0	0
ENSMUSG00000033793	5011	2514	2497
ENSMUSG00000104352	0	0	0
ENSMUSG00000104046	0	0	0
ENSMUSG00000102907	0	0	0
ENSMUSG00000025905	357	186	171
ENSMUSG00000103936	0	0	0
ENSMUSG00000093015	0	0	0
ENSMUSG00000103519	0	0	0
ENSMUSG00000033774	24	15	9
ENSMUSG00000103090	0	0	0
ENSMUSG00000025907	3859	1982	1909
ENSMUSG00000090031	80	48	64
ENSMUSG00000087247	1	0	1
ENSMUSG00000103355	2	1	1
ENSMUSG00000102706	0	0	0
ENSMUSG00000103845	56	29	27
ENSMUSG00000033740	637	336	301
ENSMUSG00000103329	34	15	19
ENSMUSG00000104385	0	0	0
ENSMUSG00000102135	1	0	1
ENSMUSG00000103282	0	0	0
ENSMUSG00000102534	0	0	0
ENSMUSG00000102213	0	0	0
ENSMUSG00000103629	0	0	0
ENSMUSG00000051285	2972	1630	1342
ENSMUSG00000098201	2	1	1
ENSMUSG00000103509	226	117	109
ENSMUSG00000048538	1	0	1
ENSMUSG00000103709	0	0	0
ENSMUSG00000077244	0	0	0
ENSMUSG00000102768	0	0	0
ENSMUSG00000097797	19	5	14
ENSMUSG00000103498	0	0	0
ENSMUSG00000103067	0	0	0
ENSMUSG00000102320	0	0	0
ENSMUSG00000104226	0	0	0
ENSMUSG00000103903	0	0	0
ENSMUSG00000103557	0	0	0
ENSMUSG00000025909	1260	590	670
ENSMUSG00000102647	6	3	3
ENSMUSG00000086235	0	0	0
ENSMUSG00000102253	1	0	1
ENSMUSG00000093970	0	0	0
ENSMUSG00000103884	1	0	1
ENSMUSG00000084353	0	0	0
ENSMUSG00000103933	0	0	0
ENSMUSG00000076135	0	0	0
ENSMUSG00000086195	0	0	0
ENSMUSG00000104504	0	0	0
ENSMUSG00000066693	1	0	1
ENSMUSG00000102316	1	0	1
ENSMUSG00000103819	2	0	2
ENSMUSG00000102871	2	1	1
ENSMUSG00000101571	0	0	0
ENSMUSG00000104428	0	0	0
ENSMUSG00000102272	0	0	0
ENSMUSG00000065625	0	0	0
ENSMUSG00000103411	1	0	1
ENSMUSG00000061024	289	126	163
ENSMUSG00000025911	191	104	114
ENSMUSG00000079671	9	69	82
ENSMUSG00000081441	0	0	0
